"Settlement Date","TI","Total Demand"
"07/21/2012","02","11,394.000"
"07/21/2012","03","10,964.000"
"07/21/2012","04","10,774.000"
"07/21/2012","05","10,959.000"
"07/21/2012","06","11,037.000"
"07/21/2012","07","11,252.000"
"07/21/2012","08","12,343.000"
"07/21/2012","09","13,629.000"
"07/21/2012","10","14,665.000"
"07/21/2012","11","15,321.000"
"07/21/2012","12","15,704.000"
"07/21/2012","13","15,882.000"
"07/21/2012","14","15,953.000"
"07/21/2012","15","16,062.000"
"07/21/2012","16","16,201.000"
"07/21/2012","17","16,428.000"
"07/21/2012","18","16,552.000"
"07/21/2012","19","16,353.000"
"07/21/2012","20","15,869.000"
"07/21/2012","21","15,774.000"
"07/21/2012","22","15,485.000"
"07/21/2012","23","14,390.000"
"07/21/2012","24","13,165.000"
"07/22/2012","01","12,127.000"
"07/22/2012","02","11,445.000"
"07/22/2012","03","11,310.000"
"07/22/2012","04","11,032.000"
"07/22/2012","05","11,190.000"
"07/22/2012","06","11,082.000"
"07/22/2012","07","11,285.000"
"07/22/2012","08","11,768.000"
"07/22/2012","09","13,028.000"
"07/22/2012","10","14,209.000"
"07/22/2012","11","15,206.000"
"07/22/2012","12","16,002.000"
"07/22/2012","13","16,559.000"
"07/22/2012","14","16,868.000"
"07/22/2012","15","17,190.000"
"07/22/2012","16","17,512.000"
"07/22/2012","17","17,904.000"
"07/22/2012","18","18,176.000"
"07/22/2012","19","18,011.000"
"07/22/2012","20","17,516.000"
"07/22/2012","21","17,479.000"
"07/22/2012","22","17,112.000"
"07/22/2012","23","15,824.000"
"07/22/2012","24","14,401.000"
"07/23/2012","01","13,865.000"
"07/23/2012","02","13,361.000"
"07/23/2012","03","12,948.000"
"07/23/2012","04","12,817.000"
"07/23/2012","05","13,046.000"
"07/23/2012","06","13,760.000"
"07/23/2012","07","14,752.000"
"07/23/2012","08","15,958.000"
"07/23/2012","09","17,177.000"
"07/23/2012","10","18,096.000"
"07/23/2012","11","18,924.000"
"07/23/2012","12","19,576.000"
"07/23/2012","13","20,063.000"
"07/23/2012","14","20,735.000"
"07/23/2012","15","21,273.000"
"07/23/2012","16","21,689.000"
"07/23/2012","17","21,958.000"
"07/23/2012","18","21,873.000"
"07/23/2012","19","21,386.000"
"07/23/2012","20","20,844.000"
"07/23/2012","21","20,838.000"
"07/23/2012","22","20,170.000"
"07/23/2012","23","18,469.000"
"07/23/2012","24","16,709.000"
"07/24/2012","01","15,935.000"
"07/24/2012","02","15,570.000"
"07/24/2012","03","15,058.000"
"07/24/2012","04","14,810.000"
"07/24/2012","05","14,891.000"
"07/24/2012","06","15,441.000"
"07/24/2012","07","16,151.000"
"07/24/2012","08","17,733.000"
"07/24/2012","09","19,030.000"
"07/24/2012","10","20,327.000"
"07/24/2012","11","21,498.000"
"07/24/2012","12","22,248.000"
"07/24/2012","13","22,877.000"
"07/24/2012","14","23,438.000"
"07/24/2012","15","23,684.000"
"07/24/2012","16","23,486.000"
"07/24/2012","17","23,064.000"
"07/24/2012","18","22,560.000"
"07/24/2012","19","21,793.000"
"07/24/2012","20","20,969.000"
"07/24/2012","21","20,597.000"
"07/24/2012","22","19,551.000"
"07/24/2012","23","17,560.000"
"07/24/2012","24","15,575.000"
"07/25/2012","01","14,521.000"
"07/25/2012","02","14,077.000"
"07/25/2012","03","13,498.000"
"07/25/2012","04","13,142.000"
"07/25/2012","05","13,158.000"
"07/25/2012","06","13,649.000"
"07/25/2012","07","14,541.000"
"07/25/2012","08","15,507.000"
"07/25/2012","09","16,629.000"
"07/25/2012","10","17,400.000"
"07/25/2012","11","18,030.000"
"07/25/2012","12","18,431.000"
"07/25/2012","13","18,710.000"
"07/25/2012","14","19,086.000"
"07/25/2012","15","19,416.000"
"07/25/2012","16","19,703.000"
"07/25/2012","17","19,950.000"
"07/25/2012","18","19,999.000"
"07/25/2012","19","19,482.000"
"07/25/2012","20","18,777.000"
"07/25/2012","21","18,791.000"
"07/25/2012","22","18,156.000"
"07/25/2012","23","16,552.000"
"07/25/2012","24","15,073.000"
"07/26/2012","01","14,654.000"
"07/26/2012","02","13,956.000"
"07/26/2012","03","13,513.000"
"07/26/2012","04","13,307.000"
"07/26/2012","05","13,452.000"
"07/26/2012","06","14,176.000"
"07/26/2012","07","15,481.000"
"07/26/2012","08","16,147.000"
"07/26/2012","09","17,133.000"
"07/26/2012","10","17,844.000"
"07/26/2012","11","18,393.000"
"07/26/2012","12","18,698.000"
"07/26/2012","13","18,956.000"
"07/26/2012","14","19,516.000"
"07/26/2012","15","20,004.000"
"07/26/2012","16","20,469.000"
"07/26/2012","17","20,918.000"
"07/26/2012","18","21,202.000"
"07/26/2012","19","20,976.000"
"07/26/2012","20","20,664.000"
"07/26/2012","21","20,478.000"
"07/26/2012","22","19,501.000"
"07/26/2012","23","17,856.000"
"07/26/2012","24","16,377.000"
"07/27/2012","01","15,573.000"
"07/27/2012","02","15,152.000"
"07/27/2012","03","14,599.000"
"07/27/2012","04","14,303.000"
"07/27/2012","05","14,406.000"
"07/27/2012","06","15,102.000"
"07/27/2012","07","16,144.000"
"07/27/2012","08","16,859.000"
"07/27/2012","09","17,941.000"
"07/27/2012","10","18,821.000"
"07/27/2012","11","19,610.000"
"07/27/2012","12","20,201.000"
"07/27/2012","13","20,561.000"
"07/27/2012","14","20,810.000"
"07/27/2012","15","20,817.000"
"07/27/2012","16","20,713.000"
"07/27/2012","17","20,579.000"
"07/27/2012","18","20,412.000"
"07/27/2012","19","19,938.000"
"07/27/2012","20","19,344.000"
"07/27/2012","21","19,094.000"
"07/27/2012","22","18,545.000"
"07/27/2012","23","17,181.000"
"07/27/2012","24","15,631.000"
"07/28/2012","01","14,624.000"
"07/28/2012","02","13,952.000"
"07/28/2012","03","13,632.000"
"07/28/2012","04","13,314.000"
"07/28/2012","05","13,452.000"
"07/28/2012","06","13,256.000"
"07/28/2012","07","13,660.000"
"07/28/2012","08","14,487.000"
"07/28/2012","09","15,570.000"
"07/28/2012","10","16,715.000"
"07/28/2012","11","17,638.000"
"07/28/2012","12","18,156.000"
"07/28/2012","13","18,361.000"
"07/28/2012","14","18,378.000"
"07/28/2012","15","18,246.000"
"07/28/2012","16","17,841.000"
"07/28/2012","17","17,455.000"
"07/28/2012","18","17,265.000"
"07/28/2012","19","17,009.000"
"07/28/2012","20","16,782.000"
"07/28/2012","21","16,788.000"
"07/28/2012","22","16,241.000"
"07/28/2012","23","15,209.000"
"07/28/2012","24","14,029.000"
"07/29/2012","01","13,380.000"
"07/29/2012","02","13,085.000"
"07/29/2012","03","12,899.000"
"07/29/2012","04","12,679.000"
"07/29/2012","05","12,598.000"
"07/29/2012","06","12,675.000"
"07/29/2012","07","12,622.000"
"07/29/2012","08","13,258.000"
"07/29/2012","09","13,809.000"
"07/29/2012","10","14,567.000"
"07/29/2012","11","15,267.000"
"07/29/2012","12","15,779.000"
"07/29/2012","13","16,077.000"
"07/29/2012","14","16,106.000"
"07/29/2012","15","16,038.000"
"07/29/2012","16","15,962.000"
"07/29/2012","17","16,098.000"
"07/29/2012","18","16,342.000"
"07/29/2012","19","16,261.000"
"07/29/2012","20","16,054.000"
"07/29/2012","21","16,214.000"
"07/29/2012","22","15,797.000"
"07/29/2012","23","14,627.000"
"07/29/2012","24","13,345.000"
"07/30/2012","01","12,316.000"
"07/30/2012","02","12,128.000"
"07/30/2012","03","11,826.000"
"07/30/2012","04","11,914.000"
"07/30/2012","05","11,819.000"
"07/30/2012","06","12,241.000"
"07/30/2012","07","13,234.000"
"07/30/2012","08","14,926.000"
"07/30/2012","09","16,272.000"
"07/30/2012","10","17,226.000"
"07/30/2012","11","18,102.000"
"07/30/2012","12","18,730.000"
"07/30/2012","13","19,205.000"
"07/30/2012","14","19,728.000"
"07/30/2012","15","20,070.000"
"07/30/2012","16","20,265.000"
"07/30/2012","17","20,417.000"
"07/30/2012","18","20,342.000"
"07/30/2012","19","19,838.000"
"07/30/2012","20","19,104.000"
"07/30/2012","21","18,886.000"
"07/30/2012","22","18,098.000"
"07/30/2012","23","16,354.000"
"07/30/2012","24","14,813.000"
"07/31/2012","01","13,605.000"
"07/31/2012","02","13,064.000"
"07/31/2012","03","12,988.000"
"07/31/2012","04","12,870.000"
"07/31/2012","05","12,712.000"
"07/31/2012","06","13,103.000"
"07/31/2012","07","13,864.000"
"07/31/2012","08","15,410.000"
"07/31/2012","09","16,594.000"
"07/31/2012","10","17,430.000"
"07/31/2012","11","18,137.000"
"07/31/2012","12","18,603.000"
"07/31/2012","13","18,885.000"
"07/31/2012","14","19,168.000"
"07/31/2012","15","19,175.000"
"07/31/2012","16","18,990.000"
"07/31/2012","17","18,800.000"
"07/31/2012","18","18,590.000"
"07/31/2012","19","18,262.000"
"07/31/2012","20","18,004.000"
"07/31/2012","21","18,111.000"
"07/31/2012","22","17,381.000"
"07/31/2012","23","15,898.000"
"07/31/2012","24","14,697.000"
"08/01/2012","01","13,590.000"
"08/01/2012","02","13,124.000"
"08/01/2012","03","12,954.000"
"08/01/2012","04","12,758.000"
"08/01/2012","05","12,688.000"
"08/01/2012","06","13,144.000"
"08/01/2012","07","14,152.000"
"08/01/2012","08","15,790.000"
"08/01/2012","09","17,045.000"
"08/01/2012","10","18,050.000"
"08/01/2012","11","18,962.000"
"08/01/2012","12","19,632.000"
"08/01/2012","13","20,123.000"
"08/01/2012","14","20,592.000"
"08/01/2012","15","20,772.000"
"08/01/2012","16","20,584.000"
"08/01/2012","17","20,423.000"
"08/01/2012","18","20,194.000"
"08/01/2012","19","19,750.000"
"08/01/2012","20","19,295.000"
"08/01/2012","21","19,366.000"
"08/01/2012","22","18,606.000"
"08/01/2012","23","16,982.000"
"08/01/2012","24","15,397.000"
"08/02/2012","01","14,679.000"
"08/02/2012","02","14,216.000"
"08/02/2012","03","13,906.000"
"08/02/2012","04","13,718.000"
"08/02/2012","05","13,855.000"
"08/02/2012","06","14,314.000"
"08/02/2012","07","15,329.000"
"08/02/2012","08","16,612.000"
"08/02/2012","09","17,999.000"
"08/02/2012","10","19,258.000"
"08/02/2012","11","20,453.000"
"08/02/2012","12","21,413.000"
"08/02/2012","13","22,055.000"
"08/02/2012","14","22,691.000"
"08/02/2012","15","23,067.000"
"08/02/2012","16","23,301.000"
"08/02/2012","17","23,459.000"
"08/02/2012","18","23,381.000"
"08/02/2012","19","22,862.000"
"08/02/2012","20","22,135.000"
"08/02/2012","21","21,956.000"
"08/02/2012","22","21,102.000"
"08/02/2012","23","19,227.000"
"08/02/2012","24","17,845.000"
"08/03/2012","01","16,585.000"
"08/03/2012","02","15,852.000"
"08/03/2012","03","15,224.000"
"08/03/2012","04","14,876.000"
"08/03/2012","05","14,913.000"
"08/03/2012","06","15,521.000"
"08/03/2012","07","16,797.000"
"08/03/2012","08","18,080.000"
"08/03/2012","09","19,145.000"
"08/03/2012","10","20,516.000"
"08/03/2012","11","21,886.000"
"08/03/2012","12","22,920.000"
"08/03/2012","13","23,642.000"
"08/03/2012","14","24,246.000"
"08/03/2012","15","24,694.000"
"08/03/2012","16","24,842.000"
"08/03/2012","17","24,830.000"
"08/03/2012","18","24,528.000"
"08/03/2012","19","23,756.000"
"08/03/2012","20","22,923.000"
"08/03/2012","21","22,718.000"
"08/03/2012","22","21,912.000"
"08/03/2012","23","20,236.000"
"08/03/2012","24","19,039.000"
"08/04/2012","01","17,257.000"
"08/04/2012","02","16,504.000"
"08/04/2012","03","15,715.000"
"08/04/2012","04","15,403.000"
"08/04/2012","05","14,991.000"
"08/04/2012","06","15,033.000"
"08/04/2012","07","15,199.000"
"08/04/2012","08","16,155.000"
"08/04/2012","09","17,663.000"
"08/04/2012","10","19,333.000"
"08/04/2012","11","20,743.000"
"08/04/2012","12","21,805.000"
"08/04/2012","13","22,471.000"
"08/04/2012","14","22,855.000"
"08/04/2012","15","23,053.000"
"08/04/2012","16","23,085.000"
"08/04/2012","17","22,950.000"
"08/04/2012","18","22,544.000"
"08/04/2012","19","21,788.000"
"08/04/2012","20","21,038.000"
"08/04/2012","21","20,896.000"
"08/04/2012","22","20,214.000"
"08/04/2012","23","18,794.000"
"08/04/2012","24","17,302.000"
"08/05/2012","01","16,172.000"
"08/05/2012","02","15,829.000"
"08/05/2012","03","15,621.000"
"08/05/2012","04","15,252.000"
"08/05/2012","05","15,087.000"
"08/05/2012","06","15,154.000"
"08/05/2012","07","15,401.000"
"08/05/2012","08","16,279.000"
"08/05/2012","09","17,396.000"
"08/05/2012","10","18,469.000"
"08/05/2012","11","19,824.000"
"08/05/2012","12","20,931.000"
"08/05/2012","13","21,729.000"
"08/05/2012","14","22,154.000"
"08/05/2012","15","22,289.000"
"08/05/2012","16","22,287.000"
"08/05/2012","17","22,169.000"
"08/05/2012","18","21,708.000"
"08/05/2012","19","21,292.000"
"08/05/2012","20","20,940.000"
"08/05/2012","21","20,820.000"
"08/05/2012","22","20,024.000"
"08/05/2012","23","18,589.000"
"08/05/2012","24","17,078.000"
"08/06/2012","01","16,356.000"
"08/06/2012","02","15,919.000"
"08/06/2012","03","15,552.000"
"08/06/2012","04","15,311.000"
"08/06/2012","05","15,454.000"
"08/06/2012","06","16,164.000"
"08/06/2012","07","17,061.000"
"08/06/2012","08","18,272.000"
"08/06/2012","09","19,590.000"
"08/06/2012","10","20,614.000"
"08/06/2012","11","21,211.000"
"08/06/2012","12","21,665.000"
"08/06/2012","13","21,946.000"
"08/06/2012","14","22,223.000"
"08/06/2012","15","22,350.000"
"08/06/2012","16","22,385.000"
"08/06/2012","17","22,308.000"
"08/06/2012","18","21,958.000"
"08/06/2012","19","21,159.000"
"08/06/2012","20","20,269.000"
"08/06/2012","21","20,018.000"
"08/06/2012","22","18,990.000"
"08/06/2012","23","17,260.000"
"08/06/2012","24","16,086.000"
"08/07/2012","01","14,928.000"
"08/07/2012","02","14,046.000"
"08/07/2012","03","13,506.000"
"08/07/2012","04","13,238.000"
"08/07/2012","05","13,300.000"
"08/07/2012","06","13,891.000"
"08/07/2012","07","15,055.000"
"08/07/2012","08","16,586.000"
"08/07/2012","09","16,995.000"
"08/07/2012","10","17,843.000"
"08/07/2012","11","18,742.000"
"08/07/2012","12","19,425.000"
"08/07/2012","13","19,899.000"
"08/07/2012","14","20,417.000"
"08/07/2012","15","20,715.000"
"08/07/2012","16","20,886.000"
"08/07/2012","17","20,974.000"
"08/07/2012","18","20,788.000"
"08/07/2012","19","20,196.000"
"08/07/2012","20","19,555.000"
"08/07/2012","21","19,620.000"
"08/07/2012","22","18,793.000"
"08/07/2012","23","17,094.000"
"08/07/2012","24","15,545.000"
"08/08/2012","01","14,530.000"
"08/08/2012","02","14,135.000"
"08/08/2012","03","13,693.000"
"08/08/2012","04","13,397.000"
"08/08/2012","05","13,490.000"
"08/08/2012","06","13,987.000"
"08/08/2012","07","14,398.000"
"08/08/2012","08","16,030.000"
"08/08/2012","09","17,514.000"
"08/08/2012","10","18,752.000"
"08/08/2012","11","19,963.000"
"08/08/2012","12","20,903.000"
"08/08/2012","13","21,540.000"
"08/08/2012","14","22,134.000"
"08/08/2012","15","22,474.000"
"08/08/2012","16","22,623.000"
"08/08/2012","17","22,575.000"
"08/08/2012","18","22,280.000"
"08/08/2012","19","21,677.000"
"08/08/2012","20","21,143.000"
"08/08/2012","21","21,184.000"
"08/08/2012","22","20,244.000"
"08/08/2012","23","18,445.000"
"08/08/2012","24","16,735.000"
"08/09/2012","01","15,573.000"
"08/09/2012","02","15,208.000"
"08/09/2012","03","14,761.000"
"08/09/2012","04","14,508.000"
"08/09/2012","05","14,629.000"
"08/09/2012","06","15,201.000"
"08/09/2012","07","16,018.000"
"08/09/2012","08","17,471.000"
"08/09/2012","09","18,798.000"
"08/09/2012","10","20,148.000"
"08/09/2012","11","21,468.000"
"08/09/2012","12","22,486.000"
"08/09/2012","13","23,166.000"
"08/09/2012","14","23,727.000"
"08/09/2012","15","23,947.000"
"08/09/2012","16","23,989.000"
"08/09/2012","17","23,850.000"
"08/09/2012","18","23,457.000"
"08/09/2012","19","22,688.000"
"08/09/2012","20","22,115.000"
"08/09/2012","21","22,063.000"
"08/09/2012","22","21,027.000"
"08/09/2012","23","19,243.000"
"08/09/2012","24","17,400.000"
"08/10/2012","01","16,262.000"
"08/10/2012","02","15,929.000"
"08/10/2012","03","15,663.000"
"08/10/2012","04","15,416.000"
"08/10/2012","05","15,524.000"
"08/10/2012","06","15,983.000"
"08/10/2012","07","16,786.000"
"08/10/2012","08","18,163.000"
"08/10/2012","09","19,602.000"
"08/10/2012","10","20,758.000"
"08/10/2012","11","21,681.000"
"08/10/2012","12","22,309.000"
"08/10/2012","13","22,460.000"
"08/10/2012","14","22,346.000"
"08/10/2012","15","21,895.000"
"08/10/2012","16","21,268.000"
"08/10/2012","17","20,872.000"
"08/10/2012","18","20,440.000"
"08/10/2012","19","19,886.000"
"08/10/2012","20","19,450.000"
"08/10/2012","21","19,447.000"
"08/10/2012","22","18,770.000"
"08/10/2012","23","17,488.000"
"08/10/2012","24","16,048.000"
"08/11/2012","01","15,142.000"
"08/11/2012","02","14,772.000"
"08/11/2012","03","14,566.000"
"08/11/2012","04","14,248.000"
"08/11/2012","05","14,159.000"
"08/11/2012","06","14,054.000"
"08/11/2012","07","14,244.000"
"08/11/2012","08","15,162.000"
"08/11/2012","09","16,365.000"
"08/11/2012","10","17,404.000"
"08/11/2012","11","18,504.000"
"08/11/2012","12","19,176.000"
"08/11/2012","13","19,557.000"
"08/11/2012","14","19,778.000"
"08/11/2012","15","19,912.000"
"08/11/2012","16","20,013.000"
"08/11/2012","17","20,103.000"
"08/11/2012","18","20,076.000"
"08/11/2012","19","19,764.000"
"08/11/2012","20","19,429.000"
"08/11/2012","21","19,552.000"
"08/11/2012","22","18,886.000"
"08/11/2012","23","17,688.000"
"08/11/2012","24","16,302.000"
"08/12/2012","01","15,355.000"
"08/12/2012","02","15,002.000"
"08/12/2012","03","14,508.000"
"08/12/2012","04","14,191.000"
"08/12/2012","05","14,058.000"
"08/12/2012","06","14,157.000"
"08/12/2012","07","14,352.000"
"08/12/2012","08","14,673.000"
"08/12/2012","09","15,522.000"
"08/12/2012","10","16,564.000"
"08/12/2012","11","17,635.000"
"08/12/2012","12","18,484.000"
"08/12/2012","13","19,105.000"
"08/12/2012","14","19,536.000"
"08/12/2012","15","19,869.000"
"08/12/2012","16","20,160.000"
"08/12/2012","17","20,391.000"
"08/12/2012","18","20,507.000"
"08/12/2012","19","20,236.000"
"08/12/2012","20","19,775.000"
"08/12/2012","21","19,871.000"
"08/12/2012","22","18,985.000"
"08/12/2012","23","17,423.000"
"08/12/2012","24","15,950.000"
"08/13/2012","01","15,301.000"
"08/13/2012","02","14,708.000"
"08/13/2012","03","14,190.000"
"08/13/2012","04","13,920.000"
"08/13/2012","05","13,991.000"
"08/13/2012","06","14,605.000"
"08/13/2012","07","15,035.000"
"08/13/2012","08","16,431.000"
"08/13/2012","09","17,767.000"
"08/13/2012","10","18,947.000"
"08/13/2012","11","19,986.000"
"08/13/2012","12","20,727.000"
"08/13/2012","13","21,202.000"
"08/13/2012","14","21,656.000"
"08/13/2012","15","21,912.000"
"08/13/2012","16","22,085.000"
"08/13/2012","17","22,182.000"
"08/13/2012","18","22,029.000"
"08/13/2012","19","21,401.000"
"08/13/2012","20","20,727.000"
"08/13/2012","21","20,670.000"
"08/13/2012","22","19,487.000"
"08/13/2012","23","17,614.000"
"08/13/2012","24","15,836.000"
"08/14/2012","01","15,204.000"
"08/14/2012","02","14,536.000"
"08/14/2012","03","14,000.000"
"08/14/2012","04","13,689.000"
"08/14/2012","05","13,756.000"
"08/14/2012","06","14,399.000"
"08/14/2012","07","15,522.000"
"08/14/2012","08","16,509.000"
"08/14/2012","09","17,525.000"
"08/14/2012","10","18,663.000"
"08/14/2012","11","19,616.000"
"08/14/2012","12","20,249.000"
"08/14/2012","13","20,624.000"
"08/14/2012","14","20,902.000"
"08/14/2012","15","20,969.000"
"08/14/2012","16","20,900.000"
"08/14/2012","17","20,849.000"
"08/14/2012","18","20,665.000"
"08/14/2012","19","20,155.000"
"08/14/2012","20","19,797.000"
"08/14/2012","21","19,963.000"
"08/14/2012","22","18,988.000"
"08/14/2012","23","17,555.000"
"08/14/2012","24","16,164.000"
"08/15/2012","01","15,269.000"
"08/15/2012","02","14,730.000"
"08/15/2012","03","14,267.000"
"08/15/2012","04","14,050.000"
"08/15/2012","05","14,172.000"
"08/15/2012","06","14,878.000"
"08/15/2012","07","15,776.000"
"08/15/2012","08","16,617.000"
"08/15/2012","09","17,502.000"
"08/15/2012","10","18,118.000"
"08/15/2012","11","18,963.000"
"08/15/2012","12","19,795.000"
"08/15/2012","13","20,396.000"
"08/15/2012","14","20,976.000"
"08/15/2012","15","21,286.000"
"08/15/2012","16","21,419.000"
"08/15/2012","17","21,356.000"
"08/15/2012","18","21,011.000"
"08/15/2012","19","20,480.000"
"08/15/2012","20","20,215.000"
"08/15/2012","21","20,176.000"
"08/15/2012","22","19,125.000"
"08/15/2012","23","17,416.000"
"08/15/2012","24","15,887.000"
"08/16/2012","01","15,058.000"
"08/16/2012","02","14,237.000"
"08/16/2012","03","13,736.000"
"08/16/2012","04","13,478.000"
"08/16/2012","05","13,547.000"
"08/16/2012","06","14,280.000"
"08/16/2012","07","15,484.000"
